ARTIST_ID,ARTIST_MDA,START_LETTER
2348,"Redo, Achill",R
2243,"Redon, Odilon",R
1821,"Redpath, Anne",R
2783,"Reeb, David",R
18896,"Reeve, Hester",R
1822,"Reeve, Russell",R
1823,"Rego, Paula",R
14791,"Reid, Clunie",R
12111,"Reid, Jamie",R
442,"Reid, John Robertson",R
1824,"Reid, Sir Norman",R
10123,"Reigl, Judit",R
2604,"Reinagle, Philip",R
443,"Reinagle, Ramsay Richard",R
1825,"Reinganum, Victor",R
1826,"Reinhardt, Ad",R
7121,"Relph, Nick",R
2709,"Renger-Patzsch, Albert",R
1827,"Rennell, Lady Mary",R
8376,"Rennó, Rosângela",R
1828,"Renoir, Auguste",R
1829,"Repin, Ilya",R
11979,"Restiffe, Mauro",R
1830,"Reuter, Ingmar",R
1831,"Reuterswärd, Carl Frederik",R
1832,"Reynolds, Alan",R
2529,"Reynolds, Samuel William, Junior",R
444,"Reynolds, Sir Joshua",R
1833,"Reynolds-Stephens, Sir William",R
2394,"Reysschoot, Peter John van",R
1834,"Rhoades, Geoffrey",R
7682,"Rhoades, Jason",R
2699,"Rhodes, Carol",R
16111,"Rhodes, Lis",R
6175,"Rice, Brian",R
445,"Rich, Alfred William",R
1835,"Richards, Albert",R
1836,"Richards, Ceri",R
1837,"Richards, Frances",R
446,"Richards, John Inigo",R
2584,"Richardson, Jonathan",R
2452,"Richardson, Thomas Miles, Junior",R
1838,"Richardson-Jones, Keith",R
1839,"Richier, Germaine",R
447,"Richmond, George",R
1840,"Richmond, Oliffe",R
448,"Richmond, Sir William Blake",R
1841,"Richter, Gerhard",R
1842,"Richter, Vjenceslav",R
1843,"Ricketts, Charles",R
1844,"Rickey, George",R
11957,"Riddy, John",R
12898,"Rideal, Liz",R
449,"Ridley, Matthew White",R
2664,"Rielly, James",R
2555,"Rigby, Elizabeth",R
1845,"Riley, Bridget",R
450,"Riley, John",R
1846,"Rinke, Klaus",R
1847,"Riopelle, Jean-Paul",R
1848,"Ripley, Edward",R
451,"Rippingille, Edward Villiers",R
5465,"Rist, Pipilotti",R
1849,"Rivera, Diego",R
13335,"Rivera, Emilio",R
1851,"Rivera, Manuel",R
1852,"Rivers, Larry",R
452,"Rivers, Leopold",R
453,"Riviere, Briton",R
1853,"Robb, Brian",R
454,"Roberts, David",R
1854,"Roberts, Donald",R
2755,"Roberts, Julie",R
1855,"Roberts, William",R
1856,"Roberts-Jones, Ivor",R
14349,"Robilliard, David",R
1857,"Robinson, Frederick Cayley",R
455,"Robinson, Sir John Charles",R
1858,"Roboz, Zsuzsi",R
456,"Robson, George Fennel",R
858,"Rocamora, Jaume",R
1860,"Rodin, Auguste",R
3076,"Rodney, Donald",R
1861,"Rogers, Claude",R
10609,"Roh, Franz",R
2778,"Rollins, Tim",R
1862,"Rombaux, Egide",R
1863,"Romiti, Sergio",R
457,"Romney, George",R
458,"Rooke, Thomas Matthews",R
459,"Rooker, Michael Angelo",R
460,"Roper, Richard",R
1864,"Roschlau, Michael",R
1865,"Rosenberg, Isaac",R
1866,"Rosenquist, James",R
1867,"Rosoman, Leonard",R
6237,"Rossell, Daniela",R
461,"Rossetti, Dante Gabriel",R
1868,"Rosso, Medardo",R
1869,"Roszak, Theodore",R
11023,"Rotella, Mimmo",R
1870,"Roth, Dieter",R
1871,"Roth, Frank",R
3084,"Rothenberg, Jerome",R
1872,"Rothenberg, Susan",R
1873,"Rothenstein, Michael",R
1874,"Rothenstein, Sir William",R
1875,"Rothko, Mark",R
4734,"Rothschild, Eva",R
6432,"Rothschild, Judith",R
1876,"Rouault, Georges",R
1877,"Rousseau, Henri",R
462,"Roussel, Théodore",R
10196,"Rowe, Cliff",R
1878,"Rowell, Kenneth",R
463,"Rowlandson, Thomas",R
1879,"Rowntree, Kenneth",R
1880,"Roy, Pierre",R
2201,"Rozen, Felix",R
2654,"Rubens, Peter Paul",R
14439,"Ruby, Sterling",R
2258,"Rückriem, Ulrich",R
11907,"Rudesch Harley, Ross",R
2602,"Ruff, Thomas",R
1881,"Rugg, Matt",R
2244,"Rumney, Ralph",R
464,"Runciman, Alexander",R
8665,"Ruppersberg, Allen",R
1882,"Ruscha, Edward",R
1883,"Rushbury, Sir Henry",R
465,"Ruskin, John",R
466,"Russell, John",R
1884,"Russell, Sir Walter",R
7965,Russian School,R
1885,"Rutherston, Albert",R
467,"Rutland, Violet, Duchess of",R
13509,"Ruwedel, Mark",R
1886,"Ryan, Adrian",R
2293,"Ryan, Veronica",R
1887,"Ryland, Adolfine",R
468,"Ryley, Charles Reuben",R
1888,"Ryman, Robert",R
469,"Sadler, Walter Dendy",S
2770,"Sadotti, Giorgio",S
1889,"Said, Anne",S
2453,"Sailmaker, Isaac",S
1890,"Saint Phalle, Niki de",S
1891,"Saint-Gaudens, Augustus",S
6602,"Sala, Anri",S
2454,"Sala, George Augustus Henry",S
2695,"Salcedo, Doris",S
12051,"Salgado, Sebastião",S
1892,"Salle, David",S
11459,"Salmeron, Ernesto",S
1893,"Salt, John",S
2343,"Salter, Rebecca",S
11737,"Salvatore, Eduardo",S
2400,"Samaras, Lucas",S
471,"Sandby, Paul",S
472,"Sandby, Thomas",S
5319,"Sander, August",S
12947,"Sander, Gunther",S
1894,"Sander, Ludwig",S
2539,"Sanders, Ann",S
1895,"Sandle, Michael",S
1896,"Sands, Ethel",S
1897,"Sandys, Edwina",S
473,"Sandys, Frederick",S
474,"Sant, James",S
1898,"Sargant, Francis W.",S
475,"Sargent, John Singer",S
14843,"Sarkissian, Hrair",S
11137,"Sarmento, Julião",S
476,"Sartorius, Francis",S
477,"Sartorius, John Nost",S
7553,"Sasnal, Wilhelm",S
10700,"Saunders, David",S
1899,"Saunders, Helen",S
1900,"Saura, Antonio",S
12580,"Savage, Jon",S
11824,"Scanlan, Joe",S
1901,"Scarfe, Gerald, CBE",S
1902,"Scarfe, Laurence",S
2331,"Schad, Christian",S
10538,"Scheibitz, Thomas",S
9636,"Schendel, Mira",S
478,"Schetky, John Christian",S
7734,"Schinwald, Markus",S
1903,"Schmidt, Peter",S
1904,"Schmidt-Rottluff, Karl",S
1905,"Schnabel, Julian",S
5446,"Schneemann, Carolee",S
1906,"Schneider, Gerard",S
1907,"Schoonhoven, Jan",S
1908,"Schorr, Raoh",S
1909,"Schuffenecker, Emile",S
2277,"Schultze, Bernard",S
16115,"Schulz-Dornburg, Ursula",S
1910,"Schumacher, Emil",S
16341,"Schurmann, Herbert",S
2374,"Schütte, Thomas",S
1911,"Schwabe, Randolph",S
4823,"Schwarzkogler, Rudolf",S
1912,"Schwitters, Kurt",S
1913,"Scott, Campbell",S
479,"Scott, David",S
2573,"Scott, Frances",S
1914,"Scott, Robert",S
480,"Scott, Samuel",S
1915,"Scott, Tim",S
1916,"Scott, William",S
481,"Scott, William Bell",S
1917,"Scully, Sean",S
1918,"Seabrooke, Elliott",S
9835,"Seawright, Paul",S
2626,"Seba, Albertus",S
482,"Seddon, John Pollard",S
483,"Seddon, Thomas",S
1919,"Sedgley, Peter",S
4956,"Sedira, Zineb",S
12601,"Seers, Lindsay",S
1920,"Sefran, Gorazd",S
1921,"Segal, Arthur",S
484,"Segar, Sir William",S
8300,"Sehgal, Tino",S
1922,"Self, Colin",S
18266,"Sen, Mithu",S
1923,"Serra, Richard",S
10157,"Serralongue, Bruno",S
485,"Serres, Dominic",S
486,"Serres, John Thomas",S
1924,"Serusier, Paul",S
1925,"Setch, Terry",S
1926,"Seurat, Georges",S
1927,"Severini, Gino",S
487,"Severn, Joseph",S
488,"Seymour, James",S
1928,"Shackleton, William",S
1929,"Shadbolt, Jack",S
9857,"Shahbazi, Shirana",S
1930,"Shahn, Ben",S
16467,"Shahroudy Farmanfarmaian, Monir",S
1931,"Shannon, Charles",S
1932,"Shannon, Sir James Jebusa",S
1933,"Shapinsky, Harold",S
1934,"Shapiro, Joel",S
1935,"Shapiro, Shmuel",S
2455,"Sharpe, Charles Kirkpatrick",S
5253,"Shaw, George",S
9784,"Shaw, Raqib",S
13675,"Shawky, Wael",S
489,"Shayer, William, Senior",S
490,"Shee, Sir Martin Archer",S
491,"Sheffield, George",S
1936,"Shelley, John",S
2456,"Shelley, Samuel",S
14097,"Shemza, Anwar Jalal",S
1782,"Shepperson, Claude",S
1937,"Sheringham, George",S
2530,"Sherlock, William P.",S
1938,"Sherman, Cindy",S
12923,"Sherwin, Guy",S
14419,"Shibuya, Ryukichi",S
6670,"Shields, Alan",S
4753,"Shimamoto, Shozo",S
3081,"Shonibare, Yinka",S
5337,"Shore, Stephen",S
492,"Short, Sir Frank",S
10208,"Shrigley, David",S
493,"Siberechts, Jan",S
1939,"Sichel, Ernest Leopold",S
1940,"Sickert, Bernard",S
1941,"Sickert, Walter Richard",S
494,"Siddal, Elizabeth Eleanor",S
6878,"Sierra, Santiago",S
6005,"Sietsema, Paul",S
16982,"Sillman, Amy",S
1942,"Simmonds, William G.",S
6376,"Simmons, Laurie",S
2322,"Simmons, Rosemary",S
11458,"Simon, Taryn",S
2775,"Simpson, Jane",S
495,"Simpson, John",S
12577,"Simpson, Lorna",S
1944,"Sims, Charles",S
5261,"Singh, Raghubir",S
1945,"Singier, Gustave",S
496,"Singleton, Henry",S
1946,"Sintenis, Renée",S
5257,"Siqueiros, David Alfaro",S
1947,"Sironi, Mario",S
14489,"Siskind, Aaron",S
1948,"Sisley, Alfred",S
13391,"Skaer, Lucy",S
2457,"Skeaf, D.",S
1949,"Skeaping, John",S
497,"Skelton, Jonathan",S
1950,"Skiöld, Birgit",S
2458,"Skippe, John",S
498,"Slaughter, Stephen",S
1951,"Slawik, Bernard",S
499,"Sleap, Joseph Axe",S
500,"Sleter, Francesco",S
11404,"Slominski, Andreas",S
501,"Small, William",S
2531,"Smallwood, William Frome",S
1952,"Smart, Edgar Rowley",S
502,"Smetham, James",S
503,"Smirke, Robert",S
10029,"Smith, Bob and Roberta",S
2673,"Smith, Colin",S
1953,"Smith, David",S
504,"Smith, Frederick William",S
506,"Smith, George, of Chichester",S
1954,"Smith, Gordon",S
1955,"Smith, Hassel",S
1956,"Smith, Jack",S
1957,"Smith, Joel",S
12243,"Smith, John",S
508,"Smith, John `Warwick'",S
2568,"Smith, John Raphael",S
507,"Smith, John Thomas",S
2274,"Smith, Joseph Clarendon",S
12131,"Smith, Keir",S
2280,"Smith, Kiki",S
9594,"Smith, Melanie",S
1959,"Smith, Richard",S
509,"Smith, Sidney Robert James",S
1958,"Smith, Sir Matthew",S
2735,"Smith, Stephanie",S
2226,"Smith, Thomas",S
12052,"Smith, W. Eugene",S
4541,"Smithson, Robert",S
510,"Smythe, Lionel Percy",S
7516,"Soares, Valeska",S
1960,"Sobrino, Francisco",S
511,"Soest, Gilbert",S
12133,"Solakov, Nedko",S
3823,"Soldi, Andrea",S
6672,"Solien, T.L.",S
512,"Solomon, Abraham",S
513,"Solomon, Simeon",S
1961,"Solomon, Solomon J.",S
514,"Somerscales, Thomas J.",S
1962,"Somov, Konstantin",S
6628,"Sone, Yutaka",S
11853,"Sonnier, Keith",S
1963,"Sorel, Agathe",S
6673,"Sorman, Steven",S
1964,"Sorrell, Alan",S
1965,"Sorrell, Elizabeth",S
13098,"Sosnowska, Monika",S
1966,"Soto, Jesus Rafael",S
515,"Souch, John",S
1967,"Soukop, Willi",S
1968,"Soulages, Pierre",S
1969,"Southall, Derek",S
1970,"Southall, Joseph Edward",S
1971,"Soutine, Chaïm",S
1972,"Souza, F.N.",S
5888,Soviet School,S
1973,"Spear, Ruskin",S
1974,"Speed, Harold",S
1975,"Spencelayh, Charles",S
2124,"Spencer Watson, George",S
1976,"Spencer, Gilbert",S
2697,"Spencer, Jean",S
2532,"Spencer, Lady",S
1977,"Spencer, Sir Stanley",S
516,"Spencer, Thomas",S
1978,"Spender, Humphrey",S
2399,"Spero, Nancy",S
517,"Spilsbury, Maria",S
1979,"Spoerri, Daniel",S
1980,"Spruance, Benton",S
1981,"Spurrier, Steven",S
470,"St John Long, John St John",S
1982,"Stael, Nicolas de",S
1983,"Stahly, François",S
17224,"Staite-Murray, William",S
1984,"Stamos, Theodorus",S
518,"Stanfield, Clarkson Frederick",S
519,"Stanhope, John Roddam Spencer",S
520,"Stanley, Lady Dorothy",S
1985,"Starczewski, Antoni",S
10462,"Stark, Frances",S
521,"Stark, James",S
522,"Stark, Robert",S
2683,"Starkey, Hannah",S
7052,"Starling, Simon",S
2661,"Starr, Georgina",S
523,"Starr, Sydney",S
1986,"Startup, Peter",S
2594,"Staton, Sarah",S
1987,"Stazewski, Henryk",S
1988,"Steadman, Ralph",S
1989,"Steele, Jeffrey",S
1990,"Steer, Philip Wilson",S
1991,"Stein, Ronald",S
5227,"Steinbach, Haim",S
1992,"Steinlen, Théophile-Alexandre",S
1993,"Steir, Pat",S
1994,"Stella, Frank",S
524,"Stephens, Frederic George",S
1995,"Stephenson, Ian",S
1996,"Stephenson, John Cecil",S
15589,"Stern, Grete",S
16798,"Sterne, Hedda",S
1997,"Sterne, Maurice",S
525,"Stevens, Alfred",S
1998,"Stevens, Norman",S
1999,"Stevenson, James",S
526,"Stevenson, Robert Alan Mowbray",S
2000,"Stezaker, John",S
2001,"Still, Clyfford",S
11279,"Stingel, Rudolf",S
527,"Stokes, Adrian",S
2002,"Stokes, Adrian",S
528,"Stokes, Marianne",S
529,"Stone, Marcus",S
530,"Storey, George Adolphus",S
531,"Stothard, Thomas",S
533,"Stott of Oldham, William",S
532,"Stott, Edward",S
5739,"Strakhov-Braslavsky, Adolf",S
2003,"Strang, Ian",S
534,"Strang, William",S
387,"Streatfeild, Robert",S
535,"Stringer, Daniel",S
2005,"Stroud, Peter",S
536,"Strudwick, John Melhuish",S
2006,"Strunke, Niklavs",S
2339,"Struth, Thomas",S
2627,"Strutt, Arthur John",S
537,"Stuart, Gilbert",S
2007,"Stubbing, N.H.",S
538,"Stubbs, George",S
2008,"Studd, Arthur",S
2009,"Studin, Marin",S
10610,"Štyrský, Jindrich",?
12796,"Suga, Kishio",S
2328,"Sugimoto, Hiroshi",S
12799,"Suh, Do Ho",S
8577,"Sullivan, Catherine",S
4433,"Sullivan, Christine",S
2010,"Sullivan, Edmund J.",S
2716,"Sullivan, Luke",S
6727,"Sultan, Altoon",S
6726,"Sultan, Donald",S
10068,"Sultan, Larry",S
2011,"Summers, Carol",S
2534,"Sunderland, Thomas",S
12053,"Suschitzky, Peter",S
2012,"Sutej, Miroslav",S
2575,"Sutherland, Elizabeth Leveson-Gower, Duchess-Countess of",S
2014,"Sutherland, Graham, OM",S
2015,"Sutton, Philip",S
2236,"Sutton, Trevor",S
11983,"Swain, Tony",S
539,"Swan, John Macallan",S
2016,"Swanson, John",S
12478,Swoon,S
540,"Swynnerton, Annie Louisa",S
2017,"Sydney, Berenice",S
2018,"Symons, Patrick",S
12979,"Szapocznikow, Alina",S
15133,"T R Uthco (Doug Hall born 1944, Diane Andrews Hall born 1945, Jody Procter 1944-1998)",T
4451,"Takahashi, Tomoko",T
15501,"Takamatsu, Jiro",T
2019,Takis,T
2020,"Talmage, Algernon",T
2021,"Tamayo, Rufino",T
7376,"Tan, Fiona",T
2022,"Tanabe, Takao",T
15957,"Tanavoli, Parviz",T
2023,"Tanguy, Yves",T
2024,"Tanning, Dorothea",T
2025,"Tapies, Antoni",T
2663,"Taslitzky, Boris",T
2459,"Tassaert, Philippe Joseph",T
2460,"Taverner, William",T
541,"Tayler, Frederick",T
542,"Taylor, John, of Bath",T
2027,"Taylor, Leonard Campbell",T
2347,"Taylor, Marcus",T
2535,"Taylor, Richard",T
2028,"Taylor, Walter",T
2595,"Taylor-Johnson, OBE Sam",T
2029,"Tchelitchew, Pavel",T
11739,"Teixeira Filho, Dalmo",T
11984,"Téllez, Javier",T
543,"Tenniel, Sir John",T
6728,"Teraoka, Masami",T
2030,"Teshigahara, Sofu",T
2031,"Tharrats, Joan-Josep",T
16241,The Society for Theoretical Art (Ian Burn; Mel Ramsden),T
2312,"Therrien, Robert",T
2032,"Thiebaud, Wayne",T
2033,"Thirsk, John",T
544,"Thirtle, John",T
2034,"Thomas, George Havard",T
545,"Thomas, George Housman",T
546,"Thomas, James Havard",T
547,"Thomas, John",T
2035,"Thomkins, André",T
2656,"Thompson, Jon",T
2036,"Thomson, Alfred R.",T
2037,"Thomson, George",T
548,"Thomson, Henry",T
549,"Thomson, Rev. John, of Duddingston",T
2536,"Thomson, W.",T
550,"Thornhill, Sir James",T
2038,"Thornton, Alfred",T
2039,"Thornton, Valerie",T
551,"Thornycroft, Sir Hamo",T
2040,"Thrall, Arthur",T
2299,"Thubron, Harry",T
17408,"Thuring, Caragh",T
2041,"Tibble, Geoffrey",T
11958,"Tickle, Matthew",T
552,"Tillemans, Peter",T
10836,"Tillim, Guy",T
2747,"Tillmans, Wolfgang",T
2042,"Tillyer, William",T
9777,"Tilson, Jake",T
2043,"Tilson, Joe",T
2044,"Tindle, David",T
2045,"Ting, Walasse",T
2046,"Tinguely, Jean",T
8704,"Tiravanija, Rirkrit",T
2047,"Tisdall, Hans",T
2048,"Tissot, James",T
6110,"Titchner, Mark",T
2049,"Tobey, Mark",T
2050,"Todd, A.R. Middleton",T
11484,"Toderi, Grazia",T
2051,"Toft, Albert",T
2052,"Toledano, Edward",T
2537,Tollemache,T
6854,"Tomaselli, Fred",T
2461,"Tomkins, William",T
2054,"Tomlin, Stephen",T
14997,"Tompkins, Hayley",T
2055,"Tonks, Henry",T
2056,"Topolski, Feliks",T
16792,"Toren, Amikam",T
2057,"Torner, Gustavo",T
9546,"Torres, Rubén Ortiz",T
17656,"Totchemetcheho, Léonard Cosme",T
2058,"Toulouse-Lautrec, Henri de",T
2059,"Tousignant, Serge",T
2060,"Town, Harold",T
553,"Towne, Francis",T
554,"Townroe, Reuben",T
2061,"Townsend, William",T
2062,"Travis, Ann",T
9778,"Treister, Suzanne",T
2063,"Tremblay, Gerard",T
2064,"Tremlett, David",T
2462,"Tresham, Henry",T
2065,"Trevelyan, Julian",T
2066,"Trockel, Rosemarie",T
2067,"Troostwyk, David",T
2068,"Troubetzkoy, Paul",T
2069,"Trova, Ernest",T
2540,"Trower, Walter John, Bishop of Gibraltar",T
2070,"Tryon, Wyndham",T
2071,"Tsai, Wen-Ying",T
2072,"Tsapline, Dmitri",T
2073,"Tucker, William",T
2227,"Tudor, Thomas",T
555,"Tuke, Henry Scott",T
2074,"Tunnard, John",T
2596,"Turk, Gavin",T
11960,"Turnbull, Alison",T
2075,"Turnbull, William",T
2076,"Turner, Alfred",T
13824,"Turner, Bruce",T
556,"Turner, Charles",T
557,"Turner, Daniel",T
2216,"Turner, F.C.",T
558,"Turner, Joseph Mallord William",T
2566,"Turner, W.",T
559,"Turner, William, of Oxford",T
2077,"Turner, Winifred",T
7017,"Turrell, James",T
2541,"Turton, M.",T
8006,"Tuttle, Richard",T
2612,"Tuymans, Luc",T
2078,"Tweed, John",T
2079,"Twombly, Cy",T
6729,"Tworkov, Jack",T
2080,"Tyrwhitt, Ursula",T
2081,"Tyson, Ian",T
4918,"Tyson, Keith",T
2681,"Tyson, Nicola",T
2082,"Tyzack, Michael",T
2083,"Uecker, Gunther",U
2084,"Uglow, Euan",U
2085,"Uhlig, Max",U
2771,"Uklanski, Piotr",U
2782,"Ullman, Micha",U
2086,"Ulreich, Edward Buk",U
2087,"Underwood, Leon",U
2463,"Underwood, Thomas Richard",U
12965,Unknown maker,U
2088,"Unwin, Francis",U
2089,"Unwin, Marianne",U
13751,"Unwin, Phoebe",U
7285,"Upritchard, Francis",U
8875,"Uslé, Juan",U
2090,"Utrillo, Maurice",U
560,"Uwins, Thomas",U
17134,V.Ch.K.,V
561,"Vacher, Charles",V
11947,"Vale, João Pedro",V
2091,"Valenti, Italo",V
17036,"Valette, Adolphe",V
2092,"Vallotton, Félix",V
2093,"Valoch, Jiri",V
562,"Van Aken, Joseph",V
2475,"Van Assen, Benedict Anthony",V
11521,"Van Der Zee, James",V
565,"Van Dyck, Sir Anthony",V
1052,"van Elk, Ger",v
566,"Van Heemskerk, Egbert, III",V
1505,"Van Leyden, Ernst",V
567,"Van Somer, Paul",V
563,"Vanderbank, John",V
11827,"Vaney, Anna Lena",V
2094,"Vantongerloo, Georges",V
17129,Vara,V
906,"Vardea, Chryssa",V
2792,"Varejao, Adriana",V
568,"Varley, Cornelius",V
569,"Varley, John",V
2464,"Varley, William Fleetwood",V
2095,"Vasarely, Victor",V
2096,"Vaughan, Keith",V
2097,"Vaux, Marc",V
2257,"Vedova, Emilio",V
2098,"Velde, Bram van",V
2099,"Velickovic, Vladimir",V
2100,"Venard, Claude",V
7830,"Vercruysse, Jan",V
2613,"Verelst, Harman",V
2101,"Verheyen, Jeff",V
2102,"Verlon, André",V
2384,"Vermeiren, Didier",V
570,"Verrio, Antonio",V
2103,"Vézelay, Paule",V
9909,"Vezzoli, Francesco",V
6856,"Vidokle, Anton",V
2104,"Vieira da Silva, Maria Helena",V
2651,"Vilaincour, Leon",V
2106,"Villard, Antoine",V
2748,"Villeglé, Jacques Mahé de la",V
2107,"Villers, Dee",V
2333,"Viola, Bill",V
4829,"Virtue, John",V
2108,"Visser, Carel",V
17732,"Vivares, Francis",V
12186,"Vlahos, Vangelis",V
2109,"Vlaminck, Maurice de",V
2110,"Vollon, Antoine",V
571,"Von Herkomer, Sir Hubert",V
1672,"Von Motesiczky, Marie-Louise",V
11893,"Vonna-Michell, Tris",V
2111,"Vordemberge-Gildewart, Friedrich",V
2112,"Vuillard, Edouard",V
1236,"Vuong, Ha van",V
573,"Wade, Thomas",W
2113,"Wadsworth, Edward",W
11825,"Wagener, Imke",W
574,"Wainwright, John",W
14825,"Wakely, Shelagh",W
2465,"Wale, Samuel",W
2583,"Walker, Anthony",W
2114,"Walker, Arthur G",W
2115,"Walker, Dame Ethel",W
575,"Walker, Frederick",W
2116,"Walker, John",W
2674,"Walker, Kara",W
16207,"Walker, Kelley",W
2117,"Wall, Brian",W
2359,"Wall, Jeff",W
576,"Waller, Samuel",W
2378,"Wallinger, Mark",W
577,"Wallis, Alfred",W
578,"Wallis, Henry",W
2118,"Walmsley, William",W
2119,"Walton, Edward Arthur",W
579,"Walton, Henry",W
2717,"Ward, David",W
580,"Ward, Edward Matthew",W
581,"Ward, James",W
2655,"Ward, John",W
13286,"Wardill, Emily",W
2120,"Wardle, Arthur",W
2121,"Warhol, Andy",W
2122,"Warren, Michael",W
9134,"Warren, Rebecca",W
582,"Waterford, Louisa Anne, Marchioness of",W
583,"Waterhouse, John William",W
584,"Waterlow, Sir Ernest Albert",W
2123,"Watson, Harry",W
2466,"Watson, John Dawson",W
2004,"Watson, Lyall",W
2125,"Watt, George Fiddes",W
585,"Watts, Frederick Waters",W
586,"Watts, George Frederic",W
2648,"Wearing, OBE Gillian",W
587,"Weaver, Thomas",W
2126,"Webb, Boyd",W
4736,"Webb, Gary",W
588,"Webb, James",W
589,"Webb, Philip",W
590,"Webster, Thomas",W
10651,"Wedemeyer, Clemens von",W
591,"Weekes, Henry",W
14213,"Weerasethakul, Apichatpong",W
2127,"Wegner, Nicholas",W
2128,"Weight, Carel",W
7743,"Weiner, Lawrence",W
2758,"Weiss, David",W
2206,"Welch, Denton",W
2129,"Wellington, Hubert L.",W
592,"Wells, Henry Tanworth",W
593,"Wells, Joanna Mary",W
2130,"Wells, John",W
2131,"Wemaere, Pierre",W
17198,"Wendt, Lionel",W
2132,"Wentworth, Richard",W
7604,"Wermers, Nicole",W
11096,"Werthein, Judi",W
2133,"Weschke, Karl",W
2134,"Wesselmann, Tom",W
594,"West, Benjamin",W
2700,"West, Franz",W
2135,"West, Walter",W
595,"Westall, Richard",W
596,"Westall, William",W
18071,"Westmacott, Richard",W
2720,"Weston, Edward",W
2576,"Wharncliffe, Lady",W
2544,"Wheatley, Clara",W
597,"Wheatley, Francis",W
2136,"Wheatley, Grace",W
2137,"Wheatley, John",W
2138,"Wheeler, Sir Charles",W
2139,"Whishaw, Anthony",W
598,"Whistler, James Abbott McNeill",W
2140,"Whistler, Rex",W
599,"Whitcombe, Thomas",W
2141,"White, Ethelbert",W
2288,"White, Lt-Col George Francis",W
7256,"White, Pae",W
2239,"Whiteford, Kate",W
2142,"Whiteley, Brett",W
2319,"Whiteread, Rachel",W
2143,"Whitney-Smith, Edwin",W
17412,"Whitten, Jack",W
2013,"Wiener, Martin",W
2144,"Wiens, Stephen M.",W
2597,"Wigram, Max",W
2145,"Wilde, Gerald",W
2146,"Wilding, Alison",W
11355,"Wilke, Hannah",W
12144,"Wilkes, Cathy",W
600,"Wilkie, Sir David",W
2147,"Willats, Stephen",W
601,"Willcock, George Burrell",W
2314,"Williams, Aubrey",W
10158,"Williams, Christopher",W
602,"Williams, Edward",W
2307,"Williams, Fred",W
2219,"Williams, Glynn",W
603,"Williams, Hugh William",W
2148,"Williams, Kyffin",W
604,"Williams, Penry",W
2149,"Williams, Terrick",W
605,"Williams, William",W
2150,"Willing, Victor",W
2151,"Willson, Terry",W
2467,"Wilson, Andrew",W
15855,"Wilson, Fred",W
4147,"Wilson, Jane",W
2793,"Wilson, Louise",W
10956,"Wilson, Richard",W
606,"Wilson, Richard",W
2152,"Wilson, Scottie",W
2545,"Wilson, William A.",W
607,"Windus, William Lindsay",W
2153,"Wines, James",W
2154,"Winner, Gerd",W
2668,"Winstanley, Paul",W
2155,"Winters, Terry",W
2468,"Wintour, John Crawford",W
2156,"Wise, Gillian",W
2157,"Wiseman, Albany",W
9087,"Wissing, Willem",W
2158,"Wiszniewski, Adrian",W
608,"Witherington, William Frederick",W
2159,"Witkin, Isaac",W
9936,"Wojnarowicz, David",W
2160,"Wolfe, Edward",W
2161,"Wolfe, Robert",W
3088,"Wolff, Christian",W
2162,"Wolff, Robert Jay",W
2163,"Wolmark, Alfred",W
2164,Wols,W
2165,"Wong, Judy",W
2166,"Wonnacott, John",W
2167,"Wood, Christopher",W
2601,"Wood, Craig",W
2168,"Wood, F. Derwent",W
7050,"Wood, John",W
609,"Woodforde, Samuel",W
2169,"Woodham, Derrick",W
10512,"Woodman, Francesca",W
2170,"Woodrow, Bill",W
610,"Woods, Henry",W
611,"Woodville, Richard Caton",W
2546,"Woodward, George Montard",W
612,"Woodward, Thomas",W
2730,"Wool, Christopher",W
2232,"Woolner, Thomas",W
613,"Wootton, John",W
2469,"Worlidge, Thomas",W
2171,"Wotruba, Fritz",W
2172,"Wragg, John",W
3095,"Wright, Austin",W
2373,"Wright, Edward",W
2774,"Wright, Elizabeth",W
614,"Wright, John Michael",W
615,"Wright, Joseph, of Derby",W
5905,"Wright, Richard",W
2173,"Wunderlich, Paul",W
616,"Wyatt, Henry",W
2567,"Wyck, Jan",W
2174,"Wyckaert, Maurice",W
2547,"Wykeham Archer, J.",W
17422,"Wylie, Rose",W
617,"Wyllie, Charles William",W
618,"Wyllie, William Lionel",W
2662,"Wyn Evans, Cerith",W
2175,"Wynne, David",W
2176,"Wynter, Bryan",W
10256,"Xu, Zhen",X
14410,"Yagaki, Shikanosuke",Y
2177,"Yale, Brian",Y
11740,"Yalenti, José",Y
15931,"Yalter, Nil",Y
16030,"Yamaguchi, Katsuhiro",Y
14400,"Yamawaki, Iwao",Y
2676,"Yanagi, Yukinori",Y
7370,"Yang, Fudong",Y
17410,"Yarrow, Catherine",Y
2386,"Yass, Catherine",Y
619,"Yeames, William Frederick",Y
2178,"Yeats, Jack Butler",Y
2179,"Yhap, Laetitia",Y
16784,"Yiadom-Boakye, Lynette",Y
8297,"Young, Carey",Y
2180,"Young, Robert",Y
15539,"Young-Hae Chang Heavy Industries (Young-Hae Chang, Marc Voge)",Y
1326,"Young-Hunter, John",Y
2181,"Yuon, Konstantin",Y
2182,"Yvaral, Jean-Pierre",Y
11598,"Zaatari, Akram",Z
